id,taxon,Lon,Lat,elevation,elev_n00w060,elev_n00w090,elev_n00w120,elev_n30w120,elev_s30w060,elev_s30w090,elev_s60w060,elev_s60w090
136464,Solanum_candolleanum,-71.4667,-14.5,3793,NA,NA,NA,NA,NA,3793,NA,NA
137745,Solanum_rhomboideilanceolatum,-77.584,-9.169,3793,NA,NA,NA,NA,NA,3793,NA,NA
532956,Solanum_limbaniense,-69.6312,-14.1239,3794,NA,NA,NA,NA,NA,3794,NA,NA
532957,Solanum_limbaniense,-69.6312,-14.1239,3794,NA,NA,NA,NA,NA,3794,NA,NA
138743,Solanum_acaule,-67.2333,-17.65,3794,NA,NA,NA,NA,NA,3794,NA,NA
78125,Solanum_acaule,-67.2333,-17.65,3794,NA,NA,NA,NA,NA,3794,NA,NA
114109,Solanum_brevicaule,-69.01,-15.6,3794,NA,NA,NA,NA,NA,3794,NA,NA
114481,Solanum_candolleanum,-75.83,-12.27,3794,NA,NA,NA,NA,NA,3794,NA,NA
114871,Solanum_candolleanum,-69.01,-15.6,3794,NA,NA,NA,NA,NA,3794,NA,NA
117701,Solanum_brevicaule,-69.01,-15.6,3794,NA,NA,NA,NA,NA,3794,NA,NA
118643,Solanum_boliviense,-66.46,-17.76,3794,NA,NA,NA,NA,NA,3794,NA,NA
122270,Solanum_brevicaule,-66.46,-17.76,3794,NA,NA,NA,NA,NA,3794,NA,NA
104287,Solanum_brevicaule,-69.01,-15.6,3794,NA,NA,NA,NA,NA,3794,NA,NA
104659,Solanum_candolleanum,-75.83,-12.27,3794,NA,NA,NA,NA,NA,3794,NA,NA
105049,Solanum_candolleanum,-69.01,-15.6,3794,NA,NA,NA,NA,NA,3794,NA,NA
107879,Solanum_brevicaule,-69.01,-15.6,3794,NA,NA,NA,NA,NA,3794,NA,NA
108821,Solanum_boliviense,-66.46,-17.76,3794,NA,NA,NA,NA,NA,3794,NA,NA
112449,Solanum_brevicaule,-66.46,-17.76,3794,NA,NA,NA,NA,NA,3794,NA,NA
545669,Solanum_limbaniense,-69.63117,-14.12387,3794,NA,NA,NA,NA,NA,3794,NA,NA
545670,Solanum_limbaniense,-69.63117,-14.12387,3794,NA,NA,NA,NA,NA,3794,NA,NA
545671,Solanum_limbaniense,-69.63117,-14.12387,3794,NA,NA,NA,NA,NA,3794,NA,NA
545672,Solanum_limbaniense,-69.63117,-14.12387,3794,NA,NA,NA,NA,NA,3794,NA,NA
546815,Solanum_limbaniense,-69.6312,-14.1239,3794,NA,NA,NA,NA,NA,3794,NA,NA
547955,Solanum_limbaniense,-69.6312,-14.1239,3794,NA,NA,NA,NA,NA,3794,NA,NA
140761,Solanum_brevicaule,-66.3666,-25.0833,3795,NA,NA,NA,NA,NA,3795,NA,NA
140762,Solanum_brevicaule,-66.3666,-25.0833,3795,NA,NA,NA,NA,NA,3795,NA,NA
136642,Solanum_candolleanum,-76.2833,-11.75,3795,NA,NA,NA,NA,NA,3795,NA,NA
117774,Solanum_brevicaule,-66.32,-23.9,3796,NA,NA,NA,NA,NA,3796,NA,NA
107952,Solanum_brevicaule,-66.32,-23.9,3796,NA,NA,NA,NA,NA,3796,NA,NA
136496,Solanum_candolleanum,-72.1036,-13.0433,3796,NA,NA,NA,NA,NA,3796,NA,NA
140907,Solanum_brevicaule,-66.6075,-18.3947,3797,NA,NA,NA,NA,NA,3797,NA,NA
138735,Solanum_acaule,-66.6075,-18.3947,3797,NA,NA,NA,NA,NA,3797,NA,NA
119118,Solanum_multiinterruptum,-77.17,-10.13,3797,NA,NA,NA,NA,NA,3797,NA,NA
119204,Solanum_multiinterruptum,-77.17,-10.13,3797,NA,NA,NA,NA,NA,3797,NA,NA
109296,Solanum_multiinterruptum,-77.17,-10.13,3797,NA,NA,NA,NA,NA,3797,NA,NA
109382,Solanum_multiinterruptum,-77.17,-10.13,3797,NA,NA,NA,NA,NA,3797,NA,NA
143143,Solanum_infundibuliforme,-66.3333,-23.7,3798,NA,NA,NA,NA,NA,3798,NA,NA
143144,Solanum_infundibuliforme,-66.3333,-23.7,3798,NA,NA,NA,NA,NA,3798,NA,NA
139291,Solanum_boliviense,-67.55,-17.4,3798,NA,NA,NA,NA,NA,3798,NA,NA
79268,Solanum_boliviense,-66.05,-21.9167,3798,NA,NA,NA,NA,NA,3798,NA,NA
78478,Solanum_acaule,-64.6833,-19.5167,3799,NA,NA,NA,NA,NA,3799,NA,NA
79555,Solanum_brevicaule,-64.6833,-19.5167,3799,NA,NA,NA,NA,NA,3799,NA,NA
114327,Solanum_candolleanum,-71.66,-13.3,3799,NA,NA,NA,NA,NA,3799,NA,NA
119425,Solanum_candolleanum,-77.03,-9.48,3799,NA,NA,NA,NA,NA,3799,NA,NA
104505,Solanum_candolleanum,-71.66,-13.3,3799,NA,NA,NA,NA,NA,3799,NA,NA
109604,Solanum_candolleanum,-77.03,-9.48,3799,NA,NA,NA,NA,NA,3799,NA,NA
139155,Solanum_boliviense,-65.0333,-21.4833,3800,NA,NA,NA,NA,NA,3800,NA,NA
140945,Solanum_brevicaule,-71.9333,-13.4833,3800,NA,NA,NA,NA,NA,3800,NA,NA
139354,Solanum_boliviense,-65.0333,-21.4833,3800,NA,NA,NA,NA,NA,3800,NA,NA
141189,Solanum_brevicaule,-65.3,-20.4,3800,NA,NA,NA,NA,NA,3800,NA,NA
140151,Solanum_brevicaule,-65.0333,-21.4833,3800,NA,NA,NA,NA,NA,3800,NA,NA
140152,Solanum_brevicaule,-65.0333,-21.4833,3800,NA,NA,NA,NA,NA,3800,NA,NA
144620,Solanum_microdontum,-65.0333,-21.4833,3800,NA,NA,NA,NA,NA,3800,NA,NA
527845,Solanum_acaule,-65.299997,-20.399997,3800,NA,NA,NA,NA,NA,3800,NA,NA
527846,Solanum_boliviense,-65.299997,-20.399997,3800,NA,NA,NA,NA,NA,3800,NA,NA
528107,Solanum_boliviense,-65.033297,-21.483297,3800,NA,NA,NA,NA,NA,3800,NA,NA
140948,Solanum_brevicaule,-71.9333,-13.4833,3800,NA,NA,NA,NA,NA,3800,NA,NA
79165,Solanum_boliviense,-64.6167,-19.6,3800,NA,NA,NA,NA,NA,3800,NA,NA
79847,Solanum_brevicaule,-64.6167,-19.6,3800,NA,NA,NA,NA,NA,3800,NA,NA
139751,Solanum_boliviense,-71.9333,-13.4833,3800,NA,NA,NA,NA,NA,3800,NA,NA
139752,Solanum_boliviense,-71.9333,-13.4833,3800,NA,NA,NA,NA,NA,3800,NA,NA
139753,Solanum_boliviense,-71.9333,-13.4833,3800,NA,NA,NA,NA,NA,3800,NA,NA
140946,Solanum_brevicaule,-71.9333,-13.4833,3800,NA,NA,NA,NA,NA,3800,NA,NA
140947,Solanum_brevicaule,-71.9333,-13.4833,3800,NA,NA,NA,NA,NA,3800,NA,NA
114475,Solanum_candolleanum,-71.58,-14.03,3800,NA,NA,NA,NA,NA,3800,NA,NA
114531,Solanum_candolleanum,-71.58,-14.03,3800,NA,NA,NA,NA,NA,3800,NA,NA
118284,Solanum_candolleanum,-71.58,-14.03,3800,NA,NA,NA,NA,NA,3800,NA,NA
119762,Solanum_raphanifolium,-71.58,-14.03,3800,NA,NA,NA,NA,NA,3800,NA,NA
119763,Solanum_raphanifolium,-71.58,-14.03,3800,NA,NA,NA,NA,NA,3800,NA,NA
120005,Solanum_brevicaule,-71.58,-14.03,3800,NA,NA,NA,NA,NA,3800,NA,NA
104653,Solanum_candolleanum,-71.58,-14.03,3800,NA,NA,NA,NA,NA,3800,NA,NA
104709,Solanum_candolleanum,-71.58,-14.03,3800,NA,NA,NA,NA,NA,3800,NA,NA
108462,Solanum_candolleanum,-71.58,-14.03,3800,NA,NA,NA,NA,NA,3800,NA,NA
109941,Solanum_raphanifolium,-71.58,-14.03,3800,NA,NA,NA,NA,NA,3800,NA,NA
109942,Solanum_raphanifolium,-71.58,-14.03,3800,NA,NA,NA,NA,NA,3800,NA,NA
110184,Solanum_brevicaule,-71.58,-14.03,3800,NA,NA,NA,NA,NA,3800,NA,NA
122705,Solanum_acaule,-65.299997,-20.399997,3800,NA,NA,NA,NA,NA,3800,NA,NA
543871,Solanum_chomatophilum,-78.23045,-7.11165,3800,NA,NA,NA,NA,NA,3800,NA,NA
543873,Solanum_chomatophilum,-78.23045,-7.11165,3800,NA,NA,NA,NA,NA,3800,NA,NA
79322,Solanum_boliviense,-66.0515,-21.9464,3800,NA,NA,NA,NA,NA,3800,NA,NA
136192,Solanum_boliviense,-71.9333,-13.4833,3800,NA,NA,NA,NA,NA,3800,NA,NA
136216,Solanum_brevicaule,-71.9333,-13.4833,3800,NA,NA,NA,NA,NA,3800,NA,NA
136488,Solanum_candolleanum,-71.9333,-13.4833,3800,NA,NA,NA,NA,NA,3800,NA,NA
136919,Solanum_chomatophilum,-78.6167,-6.76667,3800,NA,NA,NA,NA,NA,3800,NA,NA
137708,Solanum_raphanifolium,-71.9333,-13.4833,3800,NA,NA,NA,NA,NA,3800,NA,NA
139486,Solanum_boliviense,-65.55,-23.0333,3801,NA,NA,NA,NA,NA,3801,NA,NA
141263,Solanum_brevicaule,-65.55,-23.0333,3801,NA,NA,NA,NA,NA,3801,NA,NA
141267,Solanum_brevicaule,-65.55,-23.0333,3801,NA,NA,NA,NA,NA,3801,NA,NA
139894,Solanum_brevicaule,-65.9333,-19.6,3801,NA,NA,NA,NA,NA,3801,NA,NA
143166,Solanum_infundibuliforme,-66.4333,-22.25,3801,NA,NA,NA,NA,NA,3801,NA,NA
143178,Solanum_infundibuliforme,-66.4333,-22.25,3801,NA,NA,NA,NA,NA,3801,NA,NA
543416,Solanum_chomatophilum,-77.49838937,-9.024043327,3801,NA,NA,NA,NA,NA,3801,NA,NA
138787,Solanum_acaule,-74.0833,-12.9,3802,NA,NA,NA,NA,NA,3802,NA,NA
144702,Solanum_okadae,-67.2333,-16.95,3803,NA,NA,NA,NA,NA,3803,NA,NA
526541,Solanum_candolleanum,-71.997697,-13.4198,3803,NA,NA,NA,NA,NA,3803,NA,NA
138254,Solanum_acaule,-65.35,-22.3,3803,NA,NA,NA,NA,NA,3803,NA,NA
78303,Solanum_acaule,-65.35,-22.3,3803,NA,NA,NA,NA,NA,3803,NA,NA
79679,Solanum_brevicaule,-65.6333,-23.45,3803,NA,NA,NA,NA,NA,3803,NA,NA
113492,Solanum_acaule,-65.35,-22.3,3803,NA,NA,NA,NA,NA,3803,NA,NA
113501,Solanum_acaule,-76.57,-11.4,3803,NA,NA,NA,NA,NA,3803,NA,NA
114452,Solanum_candolleanum,-76.57,-11.4,3803,NA,NA,NA,NA,NA,3803,NA,NA
114490,Solanum_candolleanum,-76.57,-11.4,3803,NA,NA,NA,NA,NA,3803,NA,NA
118391,Solanum_medians,-76.57,-11.4,3803,NA,NA,NA,NA,NA,3803,NA,NA
119110,Solanum_multiinterruptum,-76.57,-11.4,3803,NA,NA,NA,NA,NA,3803,NA,NA
103670,Solanum_acaule,-65.35,-22.3,3803,NA,NA,NA,NA,NA,3803,NA,NA
103679,Solanum_acaule,-76.57,-11.4,3803,NA,NA,NA,NA,NA,3803,NA,NA
104630,Solanum_candolleanum,-76.57,-11.4,3803,NA,NA,NA,NA,NA,3803,NA,NA
104668,Solanum_candolleanum,-76.57,-11.4,3803,NA,NA,NA,NA,NA,3803,NA,NA
108569,Solanum_medians,-76.57,-11.4,3803,NA,NA,NA,NA,NA,3803,NA,NA
109288,Solanum_multiinterruptum,-76.57,-11.4,3803,NA,NA,NA,NA,NA,3803,NA,NA
144051,Solanum_medians,-77.0333,-10.4833,3805,NA,NA,NA,NA,NA,3805,NA,NA
144050,Solanum_medians,-77.0333,-10.4833,3805,NA,NA,NA,NA,NA,3805,NA,NA
144070,Solanum_medians,-77.0333,-10.4833,3805,NA,NA,NA,NA,NA,3805,NA,NA
74666,Solanum_raphanifolium,-71.2167,-14.2667,3805,NA,NA,NA,NA,NA,3805,NA,NA
97660,Solanum_raphanifolium,-71.2167,-14.2667,3805,NA,NA,NA,NA,NA,3805,NA,NA
113491,Solanum_acaule,-65.35,-22.31,3805,NA,NA,NA,NA,NA,3805,NA,NA
103669,Solanum_acaule,-65.35,-22.31,3805,NA,NA,NA,NA,NA,3805,NA,NA
136637,Solanum_candolleanum,-77.0333,-10.4833,3805,NA,NA,NA,NA,NA,3805,NA,NA
137447,Solanum_medians,-77.0333,-10.4833,3805,NA,NA,NA,NA,NA,3805,NA,NA
543316,Solanum_chomatophilum,-77.98587,-8.38363,3806,NA,NA,NA,NA,NA,3806,NA,NA
56427,Solanum_infundibuliforme,-66.275,-22.1009,3807,NA,NA,NA,NA,NA,3807,NA,NA
56432,Solanum_infundibuliforme,-66.275,-22.1009,3807,NA,NA,NA,NA,NA,3807,NA,NA
56880,Solanum_brevicaule,-66.275,-22.1009,3807,NA,NA,NA,NA,NA,3807,NA,NA
56882,Solanum_brevicaule,-66.275,-22.1009,3807,NA,NA,NA,NA,NA,3807,NA,NA
56884,Solanum_brevicaule,-66.275,-22.1009,3807,NA,NA,NA,NA,NA,3807,NA,NA
57169,Solanum_acaule,-66.275,-22.1009,3807,NA,NA,NA,NA,NA,3807,NA,NA
57181,Solanum_acaule,-66.275,-22.1009,3807,NA,NA,NA,NA,NA,3807,NA,NA
140767,Solanum_brevicaule,-67.9167,-17.2333,3808,NA,NA,NA,NA,NA,3808,NA,NA
56964,Solanum_boliviense,-65.4848,-21.3335,3808,NA,NA,NA,NA,NA,3808,NA,NA
515286,Solanum_chomatophilum,-77.564472,-9.155094,3808,NA,NA,NA,NA,NA,3808,NA,NA
527780,Solanum_acaule,-67.9166,-17.233297,3808,NA,NA,NA,NA,NA,3808,NA,NA
528003,Solanum_acaule,-67.9166,-17.233297,3808,NA,NA,NA,NA,NA,3808,NA,NA
122701,Solanum_acaule,-67.9166,-17.233297,3808,NA,NA,NA,NA,NA,3808,NA,NA
122778,Solanum_acaule,-67.9166,-17.233297,3808,NA,NA,NA,NA,NA,3808,NA,NA
543204,Solanum_chomatophilum,-77.56447417,-9.155095895,3808,NA,NA,NA,NA,NA,3808,NA,NA
543205,Solanum_chomatophilum,-77.56447417,-9.155095895,3808,NA,NA,NA,NA,NA,3808,NA,NA
543206,Solanum_chomatophilum,-77.56447417,-9.155095895,3808,NA,NA,NA,NA,NA,3808,NA,NA
136509,Solanum_candolleanum,-71.4833,-13.4,3808,NA,NA,NA,NA,NA,3808,NA,NA
137707,Solanum_raphanifolium,-71.9833,-13.5833,3808,NA,NA,NA,NA,NA,3808,NA,NA
79133,Solanum_boliviense,-65.0333,-21.5833,3809,NA,NA,NA,NA,NA,3809,NA,NA
544894,Solanum_acaule,-75.91346,-11.52822,3809,NA,NA,NA,NA,NA,3809,NA,NA
544895,Solanum_acaule,-75.91346,-11.52822,3809,NA,NA,NA,NA,NA,3809,NA,NA
139313,Solanum_boliviense,-66.4833,-17.6333,3810,NA,NA,NA,NA,NA,3810,NA,NA
138261,Solanum_acaule,-65.3,-22.15,3810,NA,NA,NA,NA,NA,3810,NA,NA
113318,Solanum_acaule,-66.1,-24.31,3810,NA,NA,NA,NA,NA,3810,NA,NA
117911,Solanum_brevicaule,-66.1,-24.31,3810,NA,NA,NA,NA,NA,3810,NA,NA
117921,Solanum_brevicaule,-66.1,-24.31,3810,NA,NA,NA,NA,NA,3810,NA,NA
117922,Solanum_brevicaule,-66.1,-24.31,3810,NA,NA,NA,NA,NA,3810,NA,NA
117924,Solanum_brevicaule,-66.1,-24.31,3810,NA,NA,NA,NA,NA,3810,NA,NA
117926,Solanum_brevicaule,-66.1,-24.31,3810,NA,NA,NA,NA,NA,3810,NA,NA
117927,Solanum_brevicaule,-66.1,-24.31,3810,NA,NA,NA,NA,NA,3810,NA,NA
117928,Solanum_brevicaule,-66.1,-24.31,3810,NA,NA,NA,NA,NA,3810,NA,NA
117938,Solanum_brevicaule,-66.1,-24.31,3810,NA,NA,NA,NA,NA,3810,NA,NA
119328,Solanum_brevicaule,-66.1,-24.31,3810,NA,NA,NA,NA,NA,3810,NA,NA
122236,Solanum_brevicaule,-66.1,-24.31,3810,NA,NA,NA,NA,NA,3810,NA,NA
103496,Solanum_acaule,-66.1,-24.31,3810,NA,NA,NA,NA,NA,3810,NA,NA
108089,Solanum_brevicaule,-66.1,-24.31,3810,NA,NA,NA,NA,NA,3810,NA,NA
108099,Solanum_brevicaule,-66.1,-24.31,3810,NA,NA,NA,NA,NA,3810,NA,NA
108100,Solanum_brevicaule,-66.1,-24.31,3810,NA,NA,NA,NA,NA,3810,NA,NA
108102,Solanum_brevicaule,-66.1,-24.31,3810,NA,NA,NA,NA,NA,3810,NA,NA
108104,Solanum_brevicaule,-66.1,-24.31,3810,NA,NA,NA,NA,NA,3810,NA,NA
108105,Solanum_brevicaule,-66.1,-24.31,3810,NA,NA,NA,NA,NA,3810,NA,NA
108106,Solanum_brevicaule,-66.1,-24.31,3810,NA,NA,NA,NA,NA,3810,NA,NA
108116,Solanum_brevicaule,-66.1,-24.31,3810,NA,NA,NA,NA,NA,3810,NA,NA
109507,Solanum_brevicaule,-66.1,-24.31,3810,NA,NA,NA,NA,NA,3810,NA,NA
112415,Solanum_brevicaule,-66.1,-24.31,3810,NA,NA,NA,NA,NA,3810,NA,NA
543400,Solanum_acaule,-77.39171247,-9.737402682,3810,NA,NA,NA,NA,NA,3810,NA,NA
544643,Solanum_candolleanum,-75.07138,-12.25914,3810,NA,NA,NA,NA,NA,3810,NA,NA
140719,Solanum_brevicaule,-65.85,-23.85,3811,NA,NA,NA,NA,NA,3811,NA,NA
53633,Solanum_neorossii,-65.0953,-22.25,3811,NA,NA,NA,NA,NA,3811,NA,NA
515010,Solanum_candolleanum,-73.700106,-15.1056,3811,NA,NA,NA,NA,NA,3811,NA,NA
80529,Solanum_chacoense,-64.6333,-19.6,3811,NA,NA,NA,NA,NA,3811,NA,NA
115140,Solanum_chacoense,-65.75,-23.7,3811,NA,NA,NA,NA,NA,3811,NA,NA
119354,Solanum_brevicaule,-65.66,-21.33,3811,NA,NA,NA,NA,NA,3811,NA,NA
105318,Solanum_chacoense,-65.75,-23.7,3811,NA,NA,NA,NA,NA,3811,NA,NA
109533,Solanum_brevicaule,-65.66,-21.33,3811,NA,NA,NA,NA,NA,3811,NA,NA
545135,Solanum_acaule,-76.26299,-11.69012,3811,NA,NA,NA,NA,NA,3811,NA,NA
545140,Solanum_candolleanum,-76.26299,-11.69012,3811,NA,NA,NA,NA,NA,3811,NA,NA
546448,Solanum_chomatophilum,-77.3235,-8.1428,3811,NA,NA,NA,NA,NA,3811,NA,NA
546489,Solanum_chomatophilum,-77.3235,-8.1428,3811,NA,NA,NA,NA,NA,3811,NA,NA
547902,Solanum_candolleanum,-77.3235,-8.1428,3811,NA,NA,NA,NA,NA,3811,NA,NA
547904,Solanum_sogarandinum,-77.3235,-8.1428,3811,NA,NA,NA,NA,NA,3811,NA,NA
547906,Solanum_sogarandinum,-77.3235,-8.1428,3811,NA,NA,NA,NA,NA,3811,NA,NA
136589,Solanum_candolleanum,-75.5833,-12.0167,3811,NA,NA,NA,NA,NA,3811,NA,NA
145207,Solanum_violaceimarmoratum,-67.9167,-16.3,3812,NA,NA,NA,NA,NA,3812,NA,NA
145210,Solanum_violaceimarmoratum,-67.9167,-16.3,3812,NA,NA,NA,NA,NA,3812,NA,NA
118519,Solanum_boliviense,-65.13,-19.73,3812,NA,NA,NA,NA,NA,3812,NA,NA
108697,Solanum_boliviense,-65.13,-19.73,3812,NA,NA,NA,NA,NA,3812,NA,NA
58319,Solanum_violaceimarmoratum,-67.9167,-16.3,3812,NA,NA,NA,NA,NA,3812,NA,NA
113401,Solanum_acaule,-65.1,-23.16,3814,NA,NA,NA,NA,NA,3814,NA,NA
116902,Solanum_infundibuliforme,-65.1,-23.16,3814,NA,NA,NA,NA,NA,3814,NA,NA
117721,Solanum_brevicaule,-65.1,-23.16,3814,NA,NA,NA,NA,NA,3814,NA,NA
103579,Solanum_acaule,-65.1,-23.16,3814,NA,NA,NA,NA,NA,3814,NA,NA
107080,Solanum_infundibuliforme,-65.1,-23.16,3814,NA,NA,NA,NA,NA,3814,NA,NA
107899,Solanum_brevicaule,-65.1,-23.16,3814,NA,NA,NA,NA,NA,3814,NA,NA
136713,Solanum_candolleanum,-69.3167,-14.4667,3814,NA,NA,NA,NA,NA,3814,NA,NA
140316,Solanum_brevicaule,-65.85,-19.9,3815,NA,NA,NA,NA,NA,3815,NA,NA
141145,Solanum_brevicaule,-69,-16.4667,3815,NA,NA,NA,NA,NA,3815,NA,NA
140814,Solanum_brevicaule,-69.1667,-16,3815,NA,NA,NA,NA,NA,3815,NA,NA
140815,Solanum_brevicaule,-69.1667,-16,3815,NA,NA,NA,NA,NA,3815,NA,NA
138449,Solanum_acaule,-69.8833,-15.8833,3815,NA,NA,NA,NA,NA,3815,NA,NA
138557,Solanum_acaule,-69.3667,-16.0167,3815,NA,NA,NA,NA,NA,3815,NA,NA
138558,Solanum_acaule,-69.3667,-16.0167,3815,NA,NA,NA,NA,NA,3815,NA,NA
138559,Solanum_acaule,-69.3667,-16.0167,3815,NA,NA,NA,NA,NA,3815,NA,NA
138560,Solanum_acaule,-69.3667,-16.0167,3815,NA,NA,NA,NA,NA,3815,NA,NA
138561,Solanum_acaule,-69.3667,-16.0167,3815,NA,NA,NA,NA,NA,3815,NA,NA
138562,Solanum_acaule,-69.3667,-16.0167,3815,NA,NA,NA,NA,NA,3815,NA,NA
138563,Solanum_acaule,-69.3667,-16.0167,3815,NA,NA,NA,NA,NA,3815,NA,NA
140788,Solanum_brevicaule,-69.1667,-16,3815,NA,NA,NA,NA,NA,3815,NA,NA
140317,Solanum_brevicaule,-65.85,-19.9,3815,NA,NA,NA,NA,NA,3815,NA,NA
141144,Solanum_brevicaule,-69,-16.4667,3815,NA,NA,NA,NA,NA,3815,NA,NA
530560,Solanum_acaule,-69.083297,-16.149997,3815,NA,NA,NA,NA,NA,3815,NA,NA
530561,Solanum_acaule,-69.083297,-16.149997,3815,NA,NA,NA,NA,NA,3815,NA,NA
530562,Solanum_acaule,-69.083297,-16.149997,3815,NA,NA,NA,NA,NA,3815,NA,NA
530563,Solanum_acaule,-69.083297,-16.149997,3815,NA,NA,NA,NA,NA,3815,NA,NA
537520,Solanum_brevicaule,-69.083297,-16.149997,3815,NA,NA,NA,NA,NA,3815,NA,NA
114075,Solanum_brevicaule,-68.86,-16.21,3815,NA,NA,NA,NA,NA,3815,NA,NA
114076,Solanum_brevicaule,-69.14,-16.04,3815,NA,NA,NA,NA,NA,3815,NA,NA
114102,Solanum_brevicaule,-68.85,-16.22,3815,NA,NA,NA,NA,NA,3815,NA,NA
117706,Solanum_brevicaule,-69.08,-16.15,3815,NA,NA,NA,NA,NA,3815,NA,NA
117708,Solanum_brevicaule,-69.34,-15.77,3815,NA,NA,NA,NA,NA,3815,NA,NA
117711,Solanum_brevicaule,-68.88,-16.19,3815,NA,NA,NA,NA,NA,3815,NA,NA
117886,Solanum_brevicaule,-68.88,-16.19,3815,NA,NA,NA,NA,NA,3815,NA,NA
118597,Solanum_boliviense,-69.01,-16.55,3815,NA,NA,NA,NA,NA,3815,NA,NA
118599,Solanum_boliviense,-68.98,-16.56,3815,NA,NA,NA,NA,NA,3815,NA,NA
120144,Solanum_brevicaule,-69.01,-16.55,3815,NA,NA,NA,NA,NA,3815,NA,NA
104253,Solanum_brevicaule,-68.86,-16.21,3815,NA,NA,NA,NA,NA,3815,NA,NA
104254,Solanum_brevicaule,-69.14,-16.04,3815,NA,NA,NA,NA,NA,3815,NA,NA
104280,Solanum_brevicaule,-68.85,-16.22,3815,NA,NA,NA,NA,NA,3815,NA,NA
107884,Solanum_brevicaule,-69.08,-16.15,3815,NA,NA,NA,NA,NA,3815,NA,NA
107886,Solanum_brevicaule,-69.34,-15.77,3815,NA,NA,NA,NA,NA,3815,NA,NA
107889,Solanum_brevicaule,-68.88,-16.19,3815,NA,NA,NA,NA,NA,3815,NA,NA
108064,Solanum_brevicaule,-68.88,-16.19,3815,NA,NA,NA,NA,NA,3815,NA,NA
108775,Solanum_boliviense,-69.01,-16.55,3815,NA,NA,NA,NA,NA,3815,NA,NA
108777,Solanum_boliviense,-68.98,-16.56,3815,NA,NA,NA,NA,NA,3815,NA,NA
110323,Solanum_brevicaule,-69.01,-16.55,3815,NA,NA,NA,NA,NA,3815,NA,NA
122729,Solanum_acaule,-69.083297,-16.149997,3815,NA,NA,NA,NA,NA,3815,NA,NA
122730,Solanum_acaule,-69.083297,-16.149997,3815,NA,NA,NA,NA,NA,3815,NA,NA
122731,Solanum_acaule,-69.083297,-16.149997,3815,NA,NA,NA,NA,NA,3815,NA,NA
122732,Solanum_acaule,-69.083297,-16.149997,3815,NA,NA,NA,NA,NA,3815,NA,NA
543004,Solanum_candolleanum,-69.083297,-16.149997,3815,NA,NA,NA,NA,NA,3815,NA,NA
543006,Solanum_brevicaule,-69.083297,-16.149997,3815,NA,NA,NA,NA,NA,3815,NA,NA
545796,Solanum_acaule,-68.8166,-15.9666,3815,NA,NA,NA,NA,NA,3815,NA,NA
136694,Solanum_candolleanum,-69.8833,-15.8833,3815,NA,NA,NA,NA,NA,3815,NA,NA
136718,Solanum_candolleanum,-69,-16.25,3815,NA,NA,NA,NA,NA,3815,NA,NA
144311,Solanum_microdontum,-65.25,-23.55,3816,NA,NA,NA,NA,NA,3816,NA,NA
528678,Solanum_acaule,-69.826494,-15.292331,3816,NA,NA,NA,NA,NA,3816,NA,NA
79496,Solanum_brevicaule,-65.85,-21.3667,3816,NA,NA,NA,NA,NA,3816,NA,NA
122786,Solanum_acaule,-69.826494,-15.292331,3816,NA,NA,NA,NA,NA,3816,NA,NA
543238,Solanum_albicans,-77.19815,-9.66291,3816,NA,NA,NA,NA,NA,3816,NA,NA
136704,Solanum_candolleanum,-69.9833,-15.8,3816,NA,NA,NA,NA,NA,3816,NA,NA
139722,Solanum_boliviense,-66.3983,-18.5741,3817,NA,NA,NA,NA,NA,3817,NA,NA
140908,Solanum_brevicaule,-66.3983,-18.5741,3817,NA,NA,NA,NA,NA,3817,NA,NA
543231,Solanum_albicans,-77.47161128,-9.570563795,3817,NA,NA,NA,NA,NA,3817,NA,NA
136117,Solanum_andreanum,-78.1667,-0.2,3817,NA,NA,NA,NA,NA,3817,NA,NA
136431,Solanum_candolleanum,-72.2,-13.5833,3817,NA,NA,NA,NA,NA,3817,NA,NA
137152,Solanum_colombianum,-78.1667,-0.2,3817,NA,NA,NA,NA,NA,3817,NA,NA
136577,Solanum_candolleanum,-75.25,-11.8833,3818,NA,NA,NA,NA,NA,3818,NA,NA
136720,Solanum_candolleanum,-70,-15.7,3818,NA,NA,NA,NA,NA,3818,NA,NA
56404,Solanum_infundibuliforme,-66.2482,-21.9762,3819,NA,NA,NA,NA,NA,3819,NA,NA
56410,Solanum_infundibuliforme,-66.2482,-21.9762,3819,NA,NA,NA,NA,NA,3819,NA,NA
56411,Solanum_infundibuliforme,-66.2482,-21.9762,3819,NA,NA,NA,NA,NA,3819,NA,NA
57211,Solanum_acaule,-65.3565,-22.3172,3819,NA,NA,NA,NA,NA,3819,NA,NA
117128,Solanum_chomatophilum,-77.78,-7.77,3819,NA,NA,NA,NA,NA,3819,NA,NA
119201,Solanum_multiinterruptum,-77.78,-7.77,3819,NA,NA,NA,NA,NA,3819,NA,NA
107306,Solanum_chomatophilum,-77.78,-7.77,3819,NA,NA,NA,NA,NA,3819,NA,NA
109379,Solanum_multiinterruptum,-77.78,-7.77,3819,NA,NA,NA,NA,NA,3819,NA,NA
138616,Solanum_acaule,-71.3939,-14.4728,3820,NA,NA,NA,NA,NA,3820,NA,NA
138617,Solanum_acaule,-71.3939,-14.4728,3820,NA,NA,NA,NA,NA,3820,NA,NA
